#parameter variation file for learning
#varied parameters:
#case = 1
#computationIndex = 0
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 350000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 2, 'rewardPositionFactor': 0.9, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'forceFactor': 1, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models\\Curriculum-Learning\\TP\\PPO_exp_v1_rpf09_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models\\Curriculum-Learning\\TP\\PPO_exp_v1_rpf09_Results', 'verbose': True, 'curicculumLearning': {'decayType': 'exp', 'decaySteps': [0, 30000, 60000, 100000], 'controlValues': [[0, 12, 8, 5], [0, 0, 7, 4], [0, 0, 0, 3], [0, 0, 0, 0]], 'dFactor': 0.05, 'nStepsLastChange': 0, 'iDecay': 0}}
#
'totalSteps': 2048, 'rewardStep': 0.9494937760783179, 'errorList': [], 'lossList': [0.0, -1.404642777889967, 0.0, 67.31034470647573, 0.0, 0.0, 0.0], 'rewardMean': 0.9494937760783179, 'totalEpisodes': 30, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.9494937760783179
'totalSteps': 4096, 'rewardStep': 0.9534617462803927, 'errorList': [], 'lossList': [0.0, -1.387995882332325, 0.0, 33.22268055379391, 0.0, 0.0, 0.0], 'rewardMean': 0.9514777611793552, 'totalEpisodes': 65, 'stepsPerEpisode': 4, 'rewardPerEpisode': 3.81452956700688
'totalSteps': 6144, 'rewardStep': 0.9180649753515567, 'errorList': [], 'lossList': [0.0, -1.3868450872600078, 0.0, 55.77552073001861, 0.0, 0.0, 0.0], 'rewardMean': 0.9403401659034224, 'totalEpisodes': 82, 'stepsPerEpisode': 284, 'rewardPerEpisode': 272.3321989882634
'totalSteps': 8192, 'rewardStep': 0.993191555705792, 'errorList': [], 'lossList': [0.0, -1.3894393902271986, 0.0, 74.53831565380096, 0.0, 0.0, 0.0], 'rewardMean': 0.9535530133540148, 'totalEpisodes': 104, 'stepsPerEpisode': 13, 'rewardPerEpisode': 12.665181590348238
'totalSteps': 10240, 'rewardStep': 0.9629048843510956, 'errorList': [], 'lossList': [0.0, -1.396703251823783, 0.0, 69.70556803941727, 0.0, 0.0, 0.0], 'rewardMean': 0.955423387553431, 'totalEpisodes': 122, 'stepsPerEpisode': 74, 'rewardPerEpisode': 72.12128620549558
'totalSteps': 12288, 'rewardStep': 0.9537585966817292, 'errorList': [], 'lossList': [0.0, -1.4132205843925476, 0.0, 59.9598834246397, 0.0, 0.0, 0.0], 'rewardMean': 0.9551459224081474, 'totalEpisodes': 141, 'stepsPerEpisode': 54, 'rewardPerEpisode': 51.15967274573183
'totalSteps': 14336, 'rewardStep': 0.8374788827203671, 'errorList': [], 'lossList': [0.0, -1.4329426065087318, 0.0, 12.666926300525665, 0.0, 0.0, 0.0], 'rewardMean': 0.9383363453098931, 'totalEpisodes': 151, 'stepsPerEpisode': 93, 'rewardPerEpisode': 87.51027786280792
'totalSteps': 16384, 'rewardStep': 0.4632922724690305, 'errorList': [], 'lossList': [0.0, -1.4569476194679738, 0.0, 28.247851067781447, 0.0, 0.0, 0.0], 'rewardMean': 0.8789558362047851, 'totalEpisodes': 171, 'stepsPerEpisode': 228, 'rewardPerEpisode': 203.30240267508165
'totalSteps': 18432, 'rewardStep': 0.9118789938921029, 'errorList': [], 'lossList': [0.0, -1.467553847655654, 0.0, 16.26374569237232, 0.0, 0.0, 0.0], 'rewardMean': 0.8826139648367093, 'totalEpisodes': 184, 'stepsPerEpisode': 187, 'rewardPerEpisode': 174.284553386306
'totalSteps': 20480, 'rewardStep': 0.809017674084231, 'errorList': [], 'lossList': [0.0, -1.453823860362172, 0.0, 38.434960067272186, 0.0, 0.0, 0.0], 'rewardMean': 0.8752543357614615, 'totalEpisodes': 194, 'stepsPerEpisode': 154, 'rewardPerEpisode': 146.99369400282893
'totalSteps': 22528, 'rewardStep': 0.6243588209372, 'errorList': [], 'lossList': [0.0, -1.4269139155745507, 0.0, 30.919846308231353, 0.0, 0.0, 0.0], 'rewardMean': 0.8427408402473497, 'totalEpisodes': 201, 'stepsPerEpisode': 398, 'rewardPerEpisode': 319.8781127579495
