#parameter variation file for learning
#varied parameters:
#case = 3
#computationIndex = 2
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 5000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 9, 'rewardPositionFactor': 0.8, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r9_n64_v2_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r9_n64_v2_Results', 'verbose': True}
#
'totalSteps': 2048, 'rewardStep': 0.8613293400250833, 'errorList': [], 'lossList': [0.0, -1.383367156982422, 0.0, 2.7124228227883576, 0.0, 0.0, 0.0], 'rewardMean': 0.8613293400250833, 'totalEpisodes': 225, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.7996645923521146
'totalSteps': 4096, 'rewardStep': 0.02283377827973543, 'errorList': [], 'lossList': [0.0, -1.3126221038401127, 0.0, 2.61224908195436, 0.0, 0.0, 0.0], 'rewardMean': 0.4420815591524094, 'totalEpisodes': 412, 'stepsPerEpisode': 8, 'rewardPerEpisode': 5.595296546149148
'totalSteps': 6144, 'rewardStep': 0.7452714688974148, 'errorList': [], 'lossList': [0.0, -1.2339290834963321, 0.0, 3.043482678756118, 0.0, 0.0, 0.0], 'rewardMean': 0.5431448624007446, 'totalEpisodes': 568, 'stepsPerEpisode': 5, 'rewardPerEpisode': 3.703486385414404
'totalSteps': 8192, 'rewardStep': 0.6259648618977864, 'errorList': [], 'lossList': [0.0, -1.1678697731345893, 0.0, 4.970329951494932, 0.0, 0.0, 0.0], 'rewardMean': 0.563849862275005, 'totalEpisodes': 688, 'stepsPerEpisode': 12, 'rewardPerEpisode': 8.328553674727472
'totalSteps': 10240, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.3758999081833367, 'totalEpisodes': 771, 'stepsPerEpisode': 22, 'rewardPerEpisode': 13.793861043215562
'totalSteps': 12288, 'rewardStep': 0.9027000851002319, 'errorList': [], 'lossList': [0.0, -1.1218411765992642, 0.0, 7.021199460327625, 0.0, 0.0, 0.0], 'rewardMean': 0.4511570763143217, 'totalEpisodes': 853, 'stepsPerEpisode': 7, 'rewardPerEpisode': 6.0960812334659185
'totalSteps': 14336, 'rewardStep': 0.08431436262982639, 'errorList': [], 'lossList': [0.0, -1.0897078402340412, 0.0, 5.761709956079722, 0.0, 0.0, 0.0], 'rewardMean': 0.4053017371037598, 'totalEpisodes': 930, 'stepsPerEpisode': 38, 'rewardPerEpisode': 23.006652554009154
'totalSteps': 16384, 'rewardStep': 0.8451742089216496, 'errorList': [], 'lossList': [0.0, -1.0577437322586776, 0.0, 6.292226929217577, 0.0, 0.0, 0.0], 'rewardMean': 0.4541764561946364, 'totalEpisodes': 1000, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.708862174983746
'totalSteps': 18432, 'rewardStep': 0.6183074211952384, 'errorList': [], 'lossList': [0.0, -1.0241704057902097, 0.0, 5.494089712202549, 0.0, 0.0, 0.0], 'rewardMean': 0.4705895526946966, 'totalEpisodes': 1066, 'stepsPerEpisode': 15, 'rewardPerEpisode': 11.59266312626267
'totalSteps': 20480, 'rewardStep': 0.6429777284634723, 'errorList': [], 'lossList': [0.0, -1.0010212467983366, 0.0, 8.202651759982109, 0.0, 0.0, 0.0], 'rewardMean': 0.4487543915385356, 'totalEpisodes': 1118, 'stepsPerEpisode': 18, 'rewardPerEpisode': 15.242341606481368
'totalSteps': 22528, 'rewardStep': 0.8052522477007913, 'errorList': [], 'lossList': [0.0, -0.9819768788293004, 0.0, 7.779241132736206, 0.0, 0.0, 0.0], 'rewardMean': 0.526996238480641, 'totalEpisodes': 1165, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.5879238280319674
