#parameter variation file for learning
#varied parameters:
#case = 3
#computationIndex = 2
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 1000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 9, 'rewardPositionFactor': 0.8, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r9_n64_v4_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r9_n64_v4_Results', 'verbose': True}
#
'totalSteps': 2048, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -1.3800227127969265, 0.0, 0.09666267573484219, 0.0, 0.0, 0.0], 'rewardMean': 0.0, 'totalEpisodes': 225, 'stepsPerEpisode': 2, 'rewardPerEpisode': 0.9206358934524892
'totalSteps': 4096, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.0, 'totalEpisodes': 432, 'stepsPerEpisode': 10, 'rewardPerEpisode': 0.5846600217712709
'totalSteps': 6144, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -1.3177764263004064, 0.0, 0.12820115509675817, 0.0, 0.0, 0.0], 'rewardMean': 0.0, 'totalEpisodes': 622, 'stepsPerEpisode': 3, 'rewardPerEpisode': 0
'totalSteps': 8192, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -1.232634773477912, 0.0, 0.12174486255971714, 0.0, 0.0, 0.0], 'rewardMean': 0.0, 'totalEpisodes': 767, 'stepsPerEpisode': 32, 'rewardPerEpisode': 1.6872086150715326
'totalSteps': 10240, 'rewardStep': 0.528440975350589, 'errorList': [], 'lossList': [0.0, -1.1502510815858842, 0.0, 0.26185271590948106, 0.0, 0.0, 0.0], 'rewardMean': 0.08807349589176483, 'totalEpisodes': 894, 'stepsPerEpisode': 2, 'rewardPerEpisode': 0.528440975350589
'totalSteps': 12288, 'rewardStep': 0.011220595206997253, 'errorList': [], 'lossList': [0.0, -1.0784462209790946, 0.0, 0.26079399965237826, 0.0, 0.0, 0.0], 'rewardMean': 0.07709451007965518, 'totalEpisodes': 985, 'stepsPerEpisode': 18, 'rewardPerEpisode': 2.7918259367502145
'totalSteps': 14336, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -1.006206405721605, 0.0, 0.4116198683157563, 0.0, 0.0, 0.0], 'rewardMean': 0.06745769631969828, 'totalEpisodes': 1055, 'stepsPerEpisode': 17, 'rewardPerEpisode': 5.7438733139251825
'totalSteps': 16384, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.9444064423441887, 0.0, 0.3384441324044019, 0.0, 0.0, 0.0], 'rewardMean': 0.05996239672862069, 'totalEpisodes': 1113, 'stepsPerEpisode': 43, 'rewardPerEpisode': 4.5996358669662945
'totalSteps': 18432, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.8989896368235349, 0.0, 0.3928235716884956, 0.0, 0.0, 0.0], 'rewardMean': 0.05396615705575862, 'totalEpisodes': 1166, 'stepsPerEpisode': 44, 'rewardPerEpisode': 3.376904353320341
'totalSteps': 20480, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.8491247890517115, 0.0, 0.5611464739311487, 0.0, 0.0, 0.0], 'rewardMean': 0.05396615705575862, 'totalEpisodes': 1211, 'stepsPerEpisode': 32, 'rewardPerEpisode': 2.4992767629809234
'totalSteps': 22528, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.8065719837322831, 0.0, 0.47345155542716383, 0.0, 0.0, 0.0], 'rewardMean': 0.05396615705575862, 'totalEpisodes': 1252, 'stepsPerEpisode': 2, 'rewardPerEpisode': 0
'totalSteps': 24576, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.7817533113062382, 0.0, 0.4836683373898268, 0.0, 0.0, 0.0], 'rewardMean': 0.05396615705575862, 'totalEpisodes': 1291, 'stepsPerEpisode': 42, 'rewardPerEpisode': 4.176733960368843
'totalSteps': 26624, 'rewardStep': 0, 'errorList': [], 'lossList': [0.0, -0.7387661198154092, 0.0, 0.6189361880999058, 0.0, 0.0, 0.0], 'rewardMean': 0.05396615705575862, 'totalEpisodes': 1327, 'stepsPerEpisode': 64, 'rewardPerEpisode': 10.083509783584216
