#parameter variation file for learning
#varied parameters:
#case = 1
#computationIndex = 0
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 2500, 'episodeStepsMax': 3125, 'totalLearningSteps': 5000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 2, 'rewardPositionFactor': 0.1, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 100, 'numberOfTests': 50, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r2_tF2d25_rPF0d1_n128_Model', 'netarchLayerSize': 128, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r2_tF2d25_rPF0d1_n128_Results', 'verbose': True}
#
'totalSteps': 3125, 'rewardStep': 0.9113612161087901, 'errorList': [], 'lossList': [0.0, -1.3838059279383446, 0.0, 3.1875929552681592, 0.0, 0.0, 0.0], 'rewardMean': 0.9113612161087901, 'totalEpisodes': 408, 'stepsPerEpisode': 6, 'rewardPerEpisode': 4.936794757613296
'totalSteps': 6250, 'rewardStep': 0.6668122565007517, 'errorList': [], 'lossList': [0.0, -1.3014817476272582, 0.0, 4.191086153838099, 0.0, 0.0, 0.0], 'rewardMean': 0.7890867363047709, 'totalEpisodes': 749, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.5123360631373552
'totalSteps': 9375, 'rewardStep': 0.8900040563482028, 'errorList': [], 'lossList': [0.0, -1.2184800293980813, 0.0, 6.663188505659298, 0.0, 0.0, 0.0], 'rewardMean': 0.8227258429859149, 'totalEpisodes': 996, 'stepsPerEpisode': 7, 'rewardPerEpisode': 6.3239503876595835
'totalSteps': 12500, 'rewardStep': 0.6515776030252024, 'errorList': [], 'lossList': [0.0, -1.1461088895797729, 0.0, 8.89600631655479, 0.0, 0.0, 0.0], 'rewardMean': 0.7799387829957367, 'totalEpisodes': 1172, 'stepsPerEpisode': 11, 'rewardPerEpisode': 9.265093501926902
'totalSteps': 15625, 'rewardStep': 0.7584519366403165, 'errorList': [], 'lossList': [0.0, -1.0829481691730265, 0.0, 12.340918996382733, 0.0, 0.0, 0.0], 'rewardMean': 0.7756414137246527, 'totalEpisodes': 1295, 'stepsPerEpisode': 19, 'rewardPerEpisode': 16.33275640126914
'totalSteps': 18750, 'rewardStep': 0.9367590327662589, 'errorList': [], 'lossList': [0.0, -1.034531253941205, 0.0, 15.628500340909374, 0.0, 0.0, 0.0], 'rewardMean': 0.8024943502315871, 'totalEpisodes': 1406, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.9367590327662589
'totalSteps': 21875, 'rewardStep': 0.7459849825885203, 'errorList': [], 'lossList': [0.0, -0.9905666621363893, 0.0, 15.350809027224171, 0.0, 0.0, 0.0], 'rewardMean': 0.7944215834254348, 'totalEpisodes': 1489, 'stepsPerEpisode': 32, 'rewardPerEpisode': 23.105251253425198
'totalSteps': 25000, 'rewardStep': 0.8141933526648714, 'errorList': [], 'lossList': [0.0, -0.9462833562675788, 0.0, 11.603543462558669, 0.0, 0.0, 0.0], 'rewardMean': 0.7968930545803643, 'totalEpisodes': 1568, 'stepsPerEpisode': 21, 'rewardPerEpisode': 18.209666743367702
'totalSteps': 28125, 'rewardStep': 0.8455587097658485, 'errorList': [], 'lossList': [0.0, -0.9046610341996563, 0.0, 12.930598710507763, 0.0, 0.0, 0.0], 'rewardMean': 0.8023003496009736, 'totalEpisodes': 1631, 'stepsPerEpisode': 42, 'rewardPerEpisode': 36.677701983743745
'totalSteps': 31250, 'rewardStep': 0.5654006102937071, 'errorList': [], 'lossList': [0.0, -0.8604762894766671, 0.0, 8.359468979251629, 0.0, 0.0, 0.0], 'rewardMean': 0.778610375670247, 'totalEpisodes': 1684, 'stepsPerEpisode': 83, 'rewardPerEpisode': 56.58265233654256
'totalSteps': 34375, 'rewardStep': 0.884103863921807, 'errorList': [], 'lossList': [0.0, -0.830960371421308, 0.0, 11.630290636724355, 0.0, 0.0, 0.0], 'rewardMean': 0.7758846404515486, 'totalEpisodes': 1735, 'stepsPerEpisode': 3, 'rewardPerEpisode': 2.6319735137039766
'totalSteps': 37500, 'rewardStep': 0.7667944609081975, 'errorList': [], 'lossList': [0.0, -0.8030134811693308, 0.0, 9.015902803382096, 0.0, 0.0, 0.0], 'rewardMean': 0.7858828608922932, 'totalEpisodes': 1782, 'stepsPerEpisode': 52, 'rewardPerEpisode': 45.076444465069244
